GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Coverage Report,com.iluwatar.privateclassdata,ImmutableStew,0,50,0,0,0,8,0,3,0,3
JaCoCo Coverage Report,com.iluwatar.privateclassdata,Stew,0,89,4,4,0,20,4,4,0,4
JaCoCo Coverage Report,com.iluwatar.privateclassdata,App,3,25,0,0,1,7,1,1,1,1
JaCoCo Coverage Report,com.iluwatar.privateclassdata,StewData,0,27,0,0,0,10,0,5,0,5
