GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Coverage Report,com.iluwatar.datatransfer,App,3,84,0,0,1,22,1,4,1,4
JaCoCo Coverage Report,com.iluwatar.datatransfer,CustomerDto,0,21,0,0,0,8,0,4,0,4
JaCoCo Coverage Report,com.iluwatar.datatransfer,CustomerResource,0,27,0,0,0,8,0,5,0,5
