GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Coverage Report,com.iluwatar.caching,UserAccount,14,27,0,0,6,9,4,4,4,4
JaCoCo Coverage Report,com.iluwatar.caching,AppManager,8,97,3,17,5,35,3,17,0,10
JaCoCo Coverage Report,com.iluwatar.caching,LruCache.Node,0,12,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,com.iluwatar.caching,LruCache,25,205,3,19,7,56,3,21,0,13
JaCoCo Coverage Report,com.iluwatar.caching,CachingPolicy,3,39,0,0,1,5,1,2,1,2
JaCoCo Coverage Report,com.iluwatar.caching,App,0,203,0,0,0,65,0,7,0,7
JaCoCo Coverage Report,com.iluwatar.caching,CacheStore,3,175,4,14,1,58,4,19,0,14
JaCoCo Coverage Report,com.iluwatar.caching,DbManager,154,45,15,5,51,15,11,5,1,5
JaCoCo Coverage Report,com.iluwatar.caching.constants,CachingConstants,3,0,0,0,1,0,1,0,1,0
