GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Coverage Report,com.iluwatar.monostate,Request,0,6,0,0,0,3,0,1,0,1
JaCoCo Coverage Report,com.iluwatar.monostate,LoadBalancer,0,93,0,4,0,17,0,8,0,6
JaCoCo Coverage Report,com.iluwatar.monostate,Server,6,44,0,0,2,9,2,3,2,3
JaCoCo Coverage Report,com.iluwatar.monostate,App,3,21,0,0,1,5,1,1,1,1
