GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Coverage Report,com.iluwatar.doublebuffer,App,113,0,4,0,26,0,6,0,4,0
JaCoCo Coverage Report,com.iluwatar.doublebuffer,Scene,119,0,0,0,27,0,6,0,6,0
JaCoCo Coverage Report,com.iluwatar.doublebuffer,FrameBuffer,41,0,0,0,12,0,6,0,6,0
JaCoCo Coverage Report,com.iluwatar.doublebuffer,Pixel,25,0,0,0,6,0,2,0,2,0
