GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Coverage Report,com.iluwatar.execute.around,SimpleFileWriter,0,11,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,com.iluwatar.execute.around,App,3,21,0,0,1,7,1,2,1,2
