GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Coverage Report,com.iluwatar.object.pool,Oliphaunt,3,30,0,0,2,8,0,4,0,4
JaCoCo Coverage Report,com.iluwatar.object.pool,App,3,85,0,0,1,23,1,2,1,2
JaCoCo Coverage Report,com.iluwatar.object.pool,ObjectPool,0,70,0,2,0,13,0,5,0,4
JaCoCo Coverage Report,com.iluwatar.object.pool,OliphauntPool,0,7,0,0,0,2,0,2,0,2
