GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Coverage Report,com.iluwatar.module,ConsoleLoggerModule,0,72,3,3,0,25,3,7,0,7
JaCoCo Coverage Report,com.iluwatar.module,App,3,29,0,0,1,15,1,4,1,4
JaCoCo Coverage Report,com.iluwatar.module,FileLoggerModule,0,78,2,4,0,25,2,8,0,7
