GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Coverage Report,com.iluwatar.state,Mammoth,0,42,0,2,0,13,0,6,0,5
JaCoCo Coverage Report,com.iluwatar.state,PeacefulState,0,22,0,0,0,8,0,4,0,4
JaCoCo Coverage Report,com.iluwatar.state,App,3,15,0,0,1,7,1,1,1,1
JaCoCo Coverage Report,com.iluwatar.state,AngryState,0,22,0,0,0,8,0,4,0,4
