GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Coverage Report,com.iluwatar.model.view.presenter,FileSelectorPresenter,0,62,1,5,0,21,1,8,0,6
JaCoCo Coverage Report,com.iluwatar.model.view.presenter,App,3,19,0,0,1,6,1,1,1,1
JaCoCo Coverage Report,com.iluwatar.model.view.presenter,FileLoader,0,59,0,0,0,15,0,7,0,7
JaCoCo Coverage Report,com.iluwatar.model.view.presenter,FileSelectorStub,0,60,0,0,0,24,0,12,0,12
JaCoCo Coverage Report,com.iluwatar.model.view.presenter,FileSelectorJFrame,53,175,4,0,18,40,10,3,8,3
