GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Coverage Report,com.iluwatar.combinator,Finder,72,0,0,0,16,0,10,0,10,0
JaCoCo Coverage Report,com.iluwatar.combinator,CombinatorApp,88,0,0,0,17,0,4,0,4,0
JaCoCo Coverage Report,com.iluwatar.combinator,Finders,101,0,6,0,18,0,11,0,8,0
