GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Coverage Report,com.iluwatar.tls,DateFormatCallable,10,56,0,0,2,15,0,5,0,5
JaCoCo Coverage Report,com.iluwatar.tls,Result,0,19,0,0,0,5,0,3,0,3
JaCoCo Coverage Report,com.iluwatar.tls,App,17,142,1,5,6,35,2,6,1,4
