GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Coverage Report,com.iluwatar.trampoline,TrampolineApp,17,23,0,2,5,4,2,4,2,3
JaCoCo Coverage Report,com.iluwatar.trampoline,Trampoline,2,15,0,0,1,4,1,5,1,5
JaCoCo Coverage Report,com.iluwatar.trampoline,Trampoline.new Trampoline() {...},0,27,0,0,0,9,0,5,0,5
