GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Coverage Report,com.iluwatar.stepbuilder,CharacterStepBuilder.CharacterSteps,0,88,0,6,0,28,0,15,0,12
JaCoCo Coverage Report,com.iluwatar.stepbuilder,CharacterStepBuilder,0,4,0,0,0,1,0,1,0,1
JaCoCo Coverage Report,com.iluwatar.stepbuilder,App,3,49,0,0,1,24,1,2,1,2
JaCoCo Coverage Report,com.iluwatar.stepbuilder,Character,4,92,0,8,2,29,1,17,1,13
