GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Coverage Report,com.iluwatar.datatransferenum,App,3,142,0,0,1,29,1,2,1,2
JaCoCo Coverage Report,com.iluwatar.datatransferenum,Product,21,52,0,0,8,17,2,11,2,11
JaCoCo Coverage Report,com.iluwatar.datatransferenum,ProductDto.Response.Private,12,33,0,0,4,10,4,6,4,6
JaCoCo Coverage Report,com.iluwatar.datatransferenum,ProductDto.Request.Create,0,35,0,0,0,13,0,9,0,9
JaCoCo Coverage Report,com.iluwatar.datatransferenum,ProductDto,3,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,com.iluwatar.datatransferenum,ProductResource,0,84,0,0,0,22,0,7,0,7
JaCoCo Coverage Report,com.iluwatar.datatransferenum,ProductDto.Request,3,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,com.iluwatar.datatransferenum,ProductDto.Response,3,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,com.iluwatar.datatransferenum,ProductDto.Response.Public,9,26,0,0,3,8,3,5,3,5
