GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Coverage Report,com.iluwatar.monad,Sex,0,15,0,0,0,2,0,1,0,1
JaCoCo Coverage Report,com.iluwatar.monad,User,0,27,0,0,0,10,0,5,0,5
JaCoCo Coverage Report,com.iluwatar.monad,App,6,60,4,4,1,8,5,5,1,5
JaCoCo Coverage Report,com.iluwatar.monad,Validator,0,68,0,4,0,14,0,7,0,5
