GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Coverage Report,com.iluwatar.observer,WeatherType,0,46,0,0,0,10,0,4,0,4
JaCoCo Coverage Report,com.iluwatar.observer,Orcs,0,13,0,0,0,4,0,3,0,3
JaCoCo Coverage Report,com.iluwatar.observer,Weather,0,66,0,2,0,18,0,7,0,6
JaCoCo Coverage Report,com.iluwatar.observer,Hobbits,0,13,0,0,0,4,0,3,0,3
JaCoCo Coverage Report,com.iluwatar.observer,App,3,52,0,0,1,17,1,2,1,2
JaCoCo Coverage Report,com.iluwatar.observer.generic,GWeather,0,34,0,0,0,9,0,3,0,3
JaCoCo Coverage Report,com.iluwatar.observer.generic,Observable,0,37,0,2,0,11,0,5,0,4
JaCoCo Coverage Report,com.iluwatar.observer.generic,GOrcs,0,13,0,0,0,4,0,3,0,3
JaCoCo Coverage Report,com.iluwatar.observer.generic,GHobbits,0,13,0,0,0,4,0,3,0,3
